episode,score,average score,best score,epsilon,steps
12261,127.749286,113.1639147,124.8978412,0.182796,817235
12262,9.316270988,112.8784303,124.8978412,0.182784,817247
12263,235.0294158,115.0588365,124.8978412,0.182498,817533
12264,140.0455801,114.7930872,124.8978412,0.182327,817704
12265,251.6241234,116.1787599,124.8978412,0.182027,818004
12266,21.67356223,116.0178427,124.8978412,0.182,818031
12267,127.778522,117.2095015,124.8978412,0.181843,818188
12268,248.1224983,119.3969398,124.8978412,0.181543,818488
12269,198.3139817,120.208701,124.8978412,0.181306,818725
12270,249.3817255,121.2424746,124.8978412,0.181006,819025
12271,250.8622217,121.8252437,124.8978412,0.180706,819325
12272,252.9390584,123.37531,124.8978412,0.180406,819625
12273,12.28029034,123.0072976,124.8978412,0.180391,819640
12274,22.06384272,122.6897648,124.8978412,0.180364,819667
12275,80.22081727,120.9727426,124.8978412,0.180266,819765
12276,214.375537,122.0545446,124.8978412,0.180002,820029
12277,124.5618605,122.2055821,124.8978412,0.179853,820178
12278,252.8198102,124.2570249,124.8978412,0.179553,820478
12279,26.40767037,124.2722224,124.8978412,0.179521,820510
12280,167.0559627,123.9945498,124.8978412,0.179324,820707
12281,12.11852079,121.6174911,124.8978412,0.179308,820723
12282,210.2664908,122.8924916,124.8978412,0.179056,820975
12283,22.3484464,120.6183647,124.8978412,0.179029,821002
12284,147.951563,121.8827566,124.8978412,0.178848,821183
12285,10.10050023,120.8942189,124.8978412,0.178835,821196
12286,205.1005863,120.4946472,124.8978412,0.178586,821445
12287,226.8888548,122.123991,124.8978412,0.178312,821719
12288,124.9782975,123.2453465,124.8978412,0.178158,821873
12289,188.6107563,122.7598009,124.8978412,0.177928,822103
12290,245.3360725,124.5568628,124.8978412,0.177628,822403
12291,138.5400397,124.754734,124.8978412,0.177457,822574
12292,162.3162442,124.6645584,124.8978412,0.17726,822771
12293,20.1688675,124.6450447,124.8978412,0.177234,822797
12294,33.5318755,124.8575744,124.8978412,0.177194,822837
12295,138.9358449,123.7763946,124.8978412,0.177023,823008
12296,18.43177677,123.3737268,124.8978412,0.177,823031
12297,146.2845933,124.7406947,124.8978412,0.176823,823208
12298,101.5892202,125.6834494,124.8978412,0.176701,823330
12299,29.97895702,125.823387,125.6834494,0.176664,823367
12300,108.0856251,125.7772892,125.823387,0.176534,823497
12301,247.8177743,127.9848059,125.823387,0.176234,823797
12302,25.5914857,126.5529559,127.9848059,0.176203,823828
12303,31.24250372,124.5841609,127.9848059,0.176164,823867
12304,45.38665136,122.5469623,127.9848059,0.176108,823923
12305,40.94666627,122.6354858,127.9848059,0.176056,823975
12306,239.1491975,123.0969781,127.9848059,0.175765,824266
12307,8.735298916,122.4109224,127.9848059,0.175754,824277
12308,43.61169328,121.5197922,127.9848059,0.175701,824330
12309,15.65485219,119.1795677,127.9848059,0.175682,824349
12310,247.804429,119.5593806,127.9848059,0.175382,824649
12311,96.36676023,118.6269026,127.9848059,0.175267,824764
12312,93.78135193,117.0785245,127.9848059,0.175154,824877
12313,31.17876654,117.0387422,127.9848059,0.175116,824915
12314,244.451122,119.2390426,127.9848059,0.174816,825215
12315,17.07113506,118.2883558,127.9848059,0.174795,825236
12316,10.62406653,117.3153125,127.9848059,0.174782,825249
12317,193.7481887,118.0897672,127.9848059,0.174545,825486
12318,248.167217,118.1048775,127.9848059,0.174245,825786
12319,34.41758925,118.2464414,127.9848059,0.174204,825827
12320,246.4514885,120.0663248,127.9848059,0.173904,826127
12321,244.3063701,120.0375339,127.9848059,0.173617,826414
12322,250.5702577,122.364785,127.9848059,0.173317,826714
12323,36.10333012,122.5437283,127.9848059,0.173272,826759
12324,57.4820323,122.9162893,127.9848059,0.173203,826828
12325,13.84469327,122.9391083,127.9848059,0.173186,826845
12326,8.71036388,122.9328794,127.9848059,0.173175,826856
12327,252.5024151,124.9031085,127.9848059,0.172875,827156
12328,247.1877297,124.8856964,127.9848059,0.172575,827456
12329,217.1221855,124.5637224,127.9848059,0.172308,827723
12330,72.72619507,122.7815604,127.9848059,0.17222,827811
12331,28.15637701,122.2973374,127.9848059,0.172185,827846
12332,163.3536073,123.7341275,127.9848059,0.171989,828042
12333,132.8918101,122.5820202,127.9848059,0.171829,828202
12334,43.32277191,122.909096,127.9848059,0.171776,828255
12335,93.12190571,123.5135102,127.9848059,0.171664,828367
12336,249.8705432,125.9173588,127.9848059,0.171364,828667
12337,253.9332054,125.997263,127.9848059,0.171064,828967
12338,102.6501532,126.28886,127.9848059,0.170942,829089
12339,243.7690222,126.6120603,127.9848059,0.170642,829389
12340,36.94018135,125.3585205,127.9848059,0.170597,829434
12341,10.37501038,125.0402038,127.9848059,0.170584,829447
12342,16.54762773,122.7603008,127.9848059,0.170564,829467
12343,243.1828114,124.8044972,127.9848059,0.170264,829767
12344,13.73599349,123.3885498,127.9848059,0.170247,829784
12345,247.9825801,125.5522481,127.9848059,0.169947,830084
12346,6.935091824,125.5080182,127.9848059,0.169938,830093
12347,139.5021014,124.3964317,127.9848059,0.169771,830260
12348,25.38966276,124.4042247,127.9848059,0.16974,830291
12349,163.7472128,125.8557298,127.9848059,0.16954,830491
12350,244.7734024,128.2041313,127.9848059,0.16924,830791
12351,13.23800025,126.2205584,128.2041313,0.169223,830808
12352,245.1480469,126.2087734,128.2041313,0.168923,831108
12353,253.4203922,126.2615388,128.2041313,0.168623,831408
12354,21.08683547,125.9739209,128.2041313,0.168597,831434
12355,38.61286017,124.2031105,128.2041313,0.16855,831481
12356,246.0299782,125.1913831,128.2041313,0.16825,831781
12357,247.1521211,127.4873371,128.2041313,0.16795,832081
12358,248.0345856,129.8286505,128.2041313,0.16765,832381
12359,89.95880896,129.505213,129.8286505,0.16754,832491
12360,191.3900676,129.2119175,129.8286505,0.167305,832726
12361,247.9991407,130.414416,129.8286505,0.167005,833026
12362,247.3626872,132.7948802,130.414416,0.166705,833326
12363,13.33261301,130.5779122,132.7948802,0.166688,833343
12364,245.6464238,131.6339206,132.7948802,0.166388,833643
12365,160.280888,130.7204883,132.7948802,0.166191,833840
12366,76.4981382,131.268734,132.7948802,0.166097,833934
12367,30.76084204,130.2985572,132.7948802,0.166059,833972
12368,93.80956111,128.7554278,132.7948802,0.165943,834088
12369,29.77789928,127.070067,132.7948802,0.165907,834124
12370,66.0731077,125.2369808,132.7948802,0.165827,834204
12371,245.7628647,125.1859873,132.7948802,0.165527,834504
12372,22.25097413,122.8791064,132.7948802,0.1655,834531
12373,57.06685153,123.326972,132.7948802,0.165431,834600
12374,245.2577772,125.5589114,132.7948802,0.165131,834900
12375,13.48596644,124.8915629,132.7948802,0.165114,834917
12376,73.73826116,123.4851901,132.7948802,0.165022,835009
12377,245.3226503,124.692798,132.7948802,0.164722,835309
12378,83.37190645,122.998319,132.7948802,0.164618,835413
12379,198.6425994,124.7206683,132.7948802,0.164375,835656
12380,98.44570733,124.0345657,132.7948802,0.164254,835777
12381,248.2559161,126.3959397,132.7948802,0.163954,836077
12382,58.02096767,124.8734844,132.7948802,0.163882,836149
12383,244.9979833,127.0999798,132.7948802,0.163582,836449
12384,246.2763634,128.0832278,132.7948802,0.163282,836749
12385,245.3842624,130.4360654,132.7948802,0.162982,837049
12386,134.2274084,129.7273337,132.7948802,0.162817,837214
12387,54.80662371,128.0065113,132.7948802,0.162748,837283
12388,249.5755372,129.2524837,132.7948802,0.162448,837583
12389,111.9159125,128.4855353,132.7948802,0.162309,837722
12390,8.737639913,126.119551,132.7948802,0.162298,837733
12391,183.348366,126.5676342,132.7948802,0.162075,837956
12392,182.5426192,126.769898,132.7948802,0.161848,838183
12393,176.3158377,128.3313677,132.7948802,0.161631,838400
12394,45.78078355,128.4538568,132.7948802,0.161575,838456
12395,77.6470704,127.840969,132.7948802,0.16148,838551
12396,94.66193045,128.6032706,132.7948802,0.161363,838668
12397,183.0128495,128.9705531,132.7948802,0.161139,838892
12398,246.0318351,130.4149793,132.7948802,0.160839,839192
12399,243.8187019,132.5533767,132.7948802,0.160539,839492
12400,55.65370734,132.0290575,132.7948802,0.160471,839560
12401,247.8836905,132.0297167,132.7948802,0.160171,839860
12402,244.6361662,134.2201635,132.7948802,0.159871,840160
12403,245.4217462,136.3619559,134.2201635,0.159571,840460
12404,125.2251275,137.1603407,136.3619559,0.15942,840611
12405,243.3613232,139.1844873,137.1603407,0.15912,840911
12406,7.477268521,136.867768,139.1844873,0.15911,840921
12407,246.3311347,139.2437263,139.1844873,0.15881,841221
12408,52.87022501,139.3363116,139.2437263,0.158744,841287
12409,243.4425806,141.6141889,139.3363116,0.158444,841587
12410,239.5745713,141.5318904,141.6141889,0.158144,841887
12411,239.7063441,142.9652862,141.6141889,0.157844,842187
12412,243.6890535,144.4643632,142.9652862,0.157544,842487
12413,44.00781119,144.5926537,144.4643632,0.15749,842541
12414,245.6971814,144.6051142,144.5926537,0.15719,842841
12415,19.48902606,144.6292932,144.6051142,0.157166,842865
12416,242.4642723,146.9476952,144.6292932,0.156866,843165
12417,18.26912058,145.1929045,146.9476952,0.156844,843187
12418,246.4354875,145.1755872,146.9476952,0.156544,843487
12419,243.4851185,147.2662625,146.9476952,0.156244,843787
12420,242.3319223,147.2250669,147.2662625,0.155944,844087
12421,244.0488886,147.2224921,147.2662625,0.155644,844387
12422,240.6148136,147.1229376,147.2662625,0.155344,844687
12423,243.4479641,149.196384,147.2662625,0.155044,844987
12424,245.4215074,151.0757787,149.196384,0.154744,845287
12425,12.65117731,151.0638435,151.0757787,0.154728,845303
12426,239.715554,153.3738954,151.0757787,0.154428,845603
12427,244.2134787,153.2910061,153.3738954,0.154132,845899
12428,48.73161577,151.3064449,153.3738954,0.154072,845959
12429,36.67761333,149.5019992,153.3738954,0.154027,846004
12430,244.4932226,151.2196695,153.3738954,0.153727,846304
12431,237.2386321,153.310492,153.3738954,0.153427,846604
12432,241.7395151,154.0943511,153.3738954,0.153127,846904
12433,241.6933202,155.1823662,154.0943511,0.152827,847204
12434,242.3958837,157.1730973,155.1823662,0.152527,847504
12435,108.3202955,157.3250812,157.1730973,0.152393,847638
12436,243.6622217,157.262998,157.3250812,0.152093,847938
12437,117.5506035,155.899172,157.3250812,0.151946,848085
12438,241.3056701,157.2857272,157.3250812,0.151646,848385
12439,243.244635,157.2804833,157.3250812,0.151346,848685
12440,29.81586591,157.2092402,157.3250812,0.15131,848721
12441,242.518742,159.5306775,157.3250812,0.15101,849021
12442,109.5394142,160.4605953,159.5306775,0.150874,849157
12443,238.4893299,160.4136605,160.4605953,0.150574,849457
12444,206.7111098,162.3434117,160.4605953,0.150314,849717
12445,51.56161211,160.379202,162.3434117,0.15025,849781
12446,8.687426929,160.3967254,162.3434117,0.150239,849792
12447,241.5505804,161.4172101,162.3434117,0.149939,850092
12448,242.2119958,163.5854335,162.3434117,0.149639,850392
12449,242.1059283,164.3690206,163.5854335,0.149339,850692
12450,244.3297791,164.3645844,164.3690206,0.149039,850992
12451,252.7321355,166.7595257,164.3690206,0.148739,851292
12452,239.5644443,166.7036897,166.7595257,0.148439,851592
12453,115.6625498,165.3261113,166.7595257,0.148298,851733
12454,141.833382,166.5335768,166.7595257,0.148126,851905
12455,24.51223008,166.3925705,166.7595257,0.148095,851936
12456,12.96699084,164.0619406,166.7595257,0.148079,851952
12457,53.56468472,162.1260662,166.7595257,0.148014,852017
12458,168.76912,161.3334116,166.7595257,0.147811,852220
12459,17.55980415,160.6094215,166.7595257,0.147789,852242
12460,209.264086,160.7881617,166.7595257,0.14753,852501
12461,24.75818133,158.5557521,166.7595257,0.1475,852531
12462,59.13043749,156.6734296,166.7595257,0.147426,852605
12463,244.7774474,158.987878,166.7595257,0.147126,852905
12464,78.14966485,157.3129104,166.7595257,0.147033,852998
12465,240.9387871,158.1194894,166.7595257,0.146733,853298
12466,240.143627,159.7559442,166.7595257,0.146433,853598
12467,241.8885803,161.8672216,166.7595257,0.146133,853898
12468,242.9681179,163.3588072,166.7595257,0.145833,854198
12469,239.8675572,165.4597038,166.7595257,0.145533,854498
12470,243.6307862,167.2352806,166.7595257,0.145233,854798
12471,190.2726408,166.6803783,167.2352806,0.144996,855035
12472,240.9259321,168.8671279,167.2352806,0.144696,855335
12473,238.844443,170.6849038,168.8671279,0.144396,855635
12474,243.812667,170.6704527,170.6849038,0.144096,855935
12475,45.5300292,170.9908933,170.6849038,0.14404,855991
12476,192.7337048,172.1808478,170.9908933,0.143805,856226
12477,94.86061846,170.6762275,172.1808478,0.143689,856342
12478,247.5857168,172.3183656,172.1808478,0.143389,856642
12479,239.2977125,172.7249167,172.3183656,0.143089,856942
12480,69.50496096,172.4355092,172.7249167,0.143003,857028
12481,22.5811552,170.1787616,172.7249167,0.142974,857057
12482,229.2608501,171.8911604,172.7249167,0.14269,857341
12483,249.0100479,171.9312811,172.7249167,0.14239,857641
12484,247.118985,171.9397073,172.7249167,0.14209,857941
12485,167.2197036,171.1580617,172.7249167,0.141884,858147
12486,240.075545,172.2165431,172.7249167,0.141584,858447
12487,33.9007639,172.0074845,172.7249167,0.141541,858490
12488,239.10644,171.9027935,172.7249167,0.141241,858790
12489,6.730755658,170.850942,172.7249167,0.141232,858799
12490,13.20616953,170.8956272,172.7249167,0.141216,858815
12491,31.52864222,169.37743,172.7249167,0.141176,858855
12492,38.87098197,167.9407136,172.7249167,0.141128,858903
12493,243.285163,168.6104069,172.7249167,0.140828,859203
12494,205.0143511,170.2027426,172.7249167,0.140576,859455
12495,237.6621932,171.8028938,172.7249167,0.140276,859755
12496,25.55782091,171.1118527,172.7249167,0.140245,859786
12497,219.9250779,171.480975,172.7249167,0.139973,860058
12498,240.6491267,171.4271479,172.7249167,0.139673,860358
12499,105.6910929,170.0458718,172.7249167,0.139544,860487
12500,31.52209252,169.8045557,172.7249167,0.139506,860525
12501,6.972204337,167.3954408,172.7249167,0.139497,860534
12502,245.2861367,167.4019405,172.7249167,0.139197,860834
12503,241.1751794,167.3594748,172.7249167,0.138897,861134
12504,193.3646591,168.0408702,172.7249167,0.138659,861372
12505,36.56837225,165.9729406,172.7249167,0.138613,861418
12506,52.50518401,166.4232198,172.7249167,0.138551,861480
12507,247.2409319,166.4323178,172.7249167,0.138251,861780
12508,47.78035364,166.3814191,172.7249167,0.138193,861838
12509,20.71591852,164.1541524,172.7249167,0.138168,861863
12510,54.54692507,162.303876,172.7249167,0.138102,861929
12511,46.00241897,160.3668367,172.7249167,0.138045,861986
12512,228.6103465,160.2160497,172.7249167,0.137757,862274
12513,115.1155403,160.9271269,172.7249167,0.137614,862417
12514,24.4543683,158.7146988,172.7249167,0.137583,862448
12515,197.2486215,160.4922948,172.7249167,0.137343,862688
12516,70.37356225,158.7713877,172.7249167,0.137256,862775
12517,22.35038418,158.8122003,172.7249167,0.137228,862803
12518,110.8434429,157.4562799,172.7249167,0.137091,862940
12519,249.2864833,157.5142935,172.7249167,0.136791,863240
12520,9.588585453,155.1868601,172.7249167,0.136779,863252
12521,77.33258009,153.5196971,172.7249167,0.136686,863345
12522,107.6997035,152.1905459,172.7249167,0.136552,863479
12523,9.387394701,149.8499403,172.7249167,0.13654,863491
12524,169.825746,149.0939826,172.7249167,0.136329,863702
12525,13.11608942,149.0986318,172.7249167,0.136313,863718
12526,102.7666577,147.7291428,172.7249167,0.136186,863845
12527,199.2662639,147.2796707,172.7249167,0.135934,864097
12528,8.826495663,146.8806195,172.7249167,0.135923,864108
12529,32.88028124,146.8426461,172.7249167,0.135883,864148
12530,31.771619,144.7154301,172.7249167,0.135843,864188
12531,56.56580697,142.9087018,172.7249167,0.135772,864259
12532,245.8183857,142.9494905,172.7249167,0.135472,864559
12533,101.4569789,141.5471271,172.7249167,0.135351,864680
12534,53.0478492,139.6536468,172.7249167,0.135287,864744
12535,46.38654515,139.0343093,172.7249167,0.135231,864800
12536,36.10867386,136.9587738,172.7249167,0.135187,864844
12537,173.8444822,137.5217126,172.7249167,0.134978,865053
12538,238.1224355,137.4898802,172.7249167,0.134678,865353
12539,68.76041178,135.745038,172.7249167,0.134593,865438
12540,118.9225252,136.6361046,172.7249167,0.134448,865583
12541,248.6994761,136.697912,172.7249167,0.134148,865883
12542,238.1494934,137.9840127,172.7249167,0.133848,866183
12543,34.12622126,135.9403817,172.7249167,0.133805,866226
12544,209.4090568,135.9673611,172.7249167,0.133552,866479
